conversation_id,id,author_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,text,created_at,in_reply_to_user_id
1211486305332400129,1211486305332400129,237729333,23,0,0,0,RT @ju_sampaioo_: Não aguento mais esperar o resultado da @UFPR,2019-12-30T03:16:58.000Z,
1211484265483046913,1211484265483046913,3303233481,3,2,54,0,A gente escreve o desejo na areia pra ver se dá certo de ser caloura na @UFPR ano que vem né https://t.co/d3yunvmDBY,2019-12-30T03:08:51.000Z,
1211463560871714816,1211476410184978432,1110947912488570886,0,0,0,0,"@eduardamreira @UFPR Eu infelizmente já vi, por isso o medo KKKKK",2019-12-30T02:37:38.000Z,859884432777506818
1211463560871714816,1211476163320852482,859884432777506818,0,1,2,0,@caioglauco7 @UFPR quero muito ver isso,2019-12-30T02:36:40.000Z,1110947912488570886
1211463560871714816,1211463560871714816,1110947912488570886,0,1,4,0,"Cara, o medo de ficar careca se eu passar na @UFPR tá me consumindo aos poucos, solta logo esse resultado",2019-12-30T01:46:35.000Z,
1211417142341582849,1211417142341582849,1028292025853112320,0,1,4,0,Tem q usar roupa de q cor na virada pra passar no vestibular da @UFPR ?,2019-12-29T22:42:08.000Z,
1211290374033072128,1211400688095432706,2969810195,0,0,6,0,@Leda_Lopes_ @UFPR Puta merda apaga isso,2019-12-29T21:36:45.000Z,1100389789017272320
1211354611946311680,1211384016986951684,58029820,0,0,0,0,"@UFPR deus me livre kkkkkkkkkkkkkkkkk

meus estagios começam 10/02 e ja to triste por ter so + 1 mês de férias",2019-12-29T20:30:30.000Z,23978439
1211290374033072128,1211381459434582017,2906913171,0,0,2,0,@Leda_Lopes_ @UFPR desler,2019-12-29T20:20:20.000Z,1100389789017272320
1211376662694256640,1211376662694256640,175531436,0,0,0,0,"@UFPR Eu estou tentando cancelar minha bolsa permanência já que me formei, mas o email de vcs tá com problema e não tá dando certo NÃO ME PROCESSEM OBRIGADO",2019-12-29T20:01:17.000Z,23978439
1211290374033072128,1211376492967612417,1036010921083260936,0,0,3,0,@Leda_Lopes_ @UFPR vai toma no cu com todo o respeito,2019-12-29T20:00:36.000Z,1100389789017272320
1211369946346905601,1211369946346905601,3249007486,1,0,0,0,"RT @Leda_Lopes_: @UFPR nunca achei que fosse falar isso, mas já chega de férias, pode voltar com as aulas! Deu saudades de você!",2019-12-29T19:34:36.000Z,
1211290374033072128,1211369079145205760,714652398409613312,0,0,2,0,@Leda_Lopes_ @UFPR Ai garota pelo amor de Deus https://t.co/m6WTwRADX0,2019-12-29T19:31:09.000Z,1100389789017272320
1211290374033072128,1211368236501143552,1064632086911508480,0,0,4,0,"@Leda_Lopes_ @UFPR I’m sorry my dear, but sashay... away https://t.co/Cn1t52aR0j",2019-12-29T19:27:48.000Z,1100389789017272320
1211290374033072128,1211366574185177088,1353151315,0,0,4,0,@Leda_Lopes_ @UFPR vai toma no cu,2019-12-29T19:21:12.000Z,1100389789017272320
1211290374033072128,1211366211847696384,2397505305,0,0,3,0,@Leda_Lopes_ @UFPR Cancelada,2019-12-29T19:19:45.000Z,1100389789017272320
1211365965159686149,1211365965159686149,1021190051437457408,23,0,0,0,RT @ju_sampaioo_: Não aguento mais esperar o resultado da @UFPR,2019-12-29T19:18:46.000Z,
1211354611946311680,1211365913225834498,218730511,0,0,0,0,@UFPR KKKKKK.... calebokiiii,2019-12-29T19:18:34.000Z,23978439
1211354611946311680,1211361041185230848,219273761,0,0,0,0,"@UFPR É só se matricular numa matéria condensada de férias, que a saudade logo passa! 😔",2019-12-29T18:59:12.000Z,23978439
1211354611946311680,1211359121297027072,890650676614893572,0,0,1,0,@UFPR eh cada doido,2019-12-29T18:51:35.000Z,23978439
1211290374033072128,1211356202245988360,859441803996651520,0,0,5,0,@Leda_Lopes_ @UFPR Credo,2019-12-29T18:39:59.000Z,1100389789017272320
1211354611946311680,1211355554842628100,853089992167632896,0,0,0,0,@UFPR https://t.co/X9a4YoqJdw,2019-12-29T18:37:24.000Z,23978439
1211354611946311680,1211355427369357317,1025005445835104256,0,0,3,0,@UFPR ufpr da uma acelerada pra me aprovar faz favor,2019-12-29T18:36:54.000Z,23978439
1211290374033072128,1211290374033072128,1100389789017272320,1,10,6,5,"@UFPR nunca achei que fosse falar isso, mas já chega de férias, pode voltar com as aulas! Deu saudades de você!",2019-12-29T14:18:24.000Z,23978439
1211122763865440261,1211122763865440261,1021073738048163841,23,0,0,0,RT @ju_sampaioo_: Não aguento mais esperar o resultado da @UFPR,2019-12-29T03:12:23.000Z,
1211069189240131584,1211111326224932865,2755860675,0,0,0,0,@brendaumalenda @UFPR NO SEI,2019-12-29T02:26:56.000Z,1054403217918976000
1211107475530928129,1211107475530928129,1100402583011643392,23,0,0,0,RT @ju_sampaioo_: Não aguento mais esperar o resultado da @UFPR,2019-12-29T02:11:38.000Z,
1211099972072030209,1211099972072030209,897765369141755905,23,0,0,0,RT @ju_sampaioo_: Não aguento mais esperar o resultado da @UFPR,2019-12-29T01:41:49.000Z,
1211090228137668608,1211090228137668608,4871587125,23,0,0,0,RT @ju_sampaioo_: Não aguento mais esperar o resultado da @UFPR,2019-12-29T01:03:06.000Z,
1211075160750604290,1211075160750604290,1011082890241888256,23,0,0,0,RT @ju_sampaioo_: Não aguento mais esperar o resultado da @UFPR,2019-12-29T00:03:13.000Z,
1211070303058706434,1211070303058706434,308156906,23,0,0,0,RT @ju_sampaioo_: Não aguento mais esperar o resultado da @UFPR,2019-12-28T23:43:55.000Z,
1211069189240131584,1211069189240131584,2755860675,0,0,1,0,@UFPR CADE NOSSOS CALORINHOS DE FILOSOFIA?,2019-12-28T23:39:29.000Z,23978439
1211050871754280960,1211050871754280960,225904770,0,0,0,0,dia 28 e a @ufpr nao diz se passei ou nao https://t.co/V4LvNXSeUJ,2019-12-28T22:26:42.000Z,
1211050338268176387,1211050338268176387,1003074468028264448,23,0,0,0,RT @ju_sampaioo_: Não aguento mais esperar o resultado da @UFPR,2019-12-28T22:24:35.000Z,
1211050139483328512,1211050139483328512,1104930200964554758,23,0,0,0,RT @ju_sampaioo_: Não aguento mais esperar o resultado da @UFPR,2019-12-28T22:23:48.000Z,
1211045423965757441,1211045423965757441,14980096,0,0,0,0,@uneoficial @mac_usp @idea_unicamp @usponline @UNIGRAN @ufg_oficial @usjtoficial @UCDBvirtual @ufgdoficial @universiBrasil @UFAM @ufvbr @UniversidadeUPF @acruzeirodosul @uff_br @UFPR @cienciausp @UfalOficial @hbrbrasil @Harvard @Yale @cambridgemarket https://t.co/9Bz0FlupV6,2019-12-28T22:05:03.000Z,60640635
1211038708683677697,1211038708683677697,2289908030,23,0,0,0,RT @ju_sampaioo_: Não aguento mais esperar o resultado da @UFPR,2019-12-28T21:38:22.000Z,
1211036137470464013,1211036137470464013,1011429497348947968,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-28T21:28:09.000Z,
1211035629364101123,1211035629364101123,697168768603136000,23,0,0,0,RT @ju_sampaioo_: Não aguento mais esperar o resultado da @UFPR,2019-12-28T21:26:08.000Z,
1211035595545427968,1211035595545427968,1089591992189894657,23,0,0,0,RT @ju_sampaioo_: Não aguento mais esperar o resultado da @UFPR,2019-12-28T21:26:00.000Z,
1211034607426125824,1211034607426125824,1332933499,23,0,0,0,RT @ju_sampaioo_: Não aguento mais esperar o resultado da @UFPR,2019-12-28T21:22:05.000Z,
1211034363665829889,1211034363665829889,23978439,23,0,0,0,RT @ju_sampaioo_: Não aguento mais esperar o resultado da @UFPR,2019-12-28T21:21:06.000Z,
1211015395731279872,1211015395731279872,1016673240721317888,23,1,85,3,Não aguento mais esperar o resultado da @UFPR,2019-12-28T20:05:44.000Z,
1210604503512342530,1210786276145676289,1400395970,0,0,0,0,"@LwithP @UFPR Você vai cuidar da vida do povo??

$hawmila é PR né??",2019-12-28T04:55:18.000Z,2682908887
1210604503512342530,1210726601811320832,375280406,0,0,0,0,@LwithP @UFPR Parabéns!,2019-12-28T00:58:10.000Z,2682908887
1210604503512342530,1210724857551278080,1054067309025918976,0,0,0,0,@LwithP @UFPR Menino vamo dar um rolê qualquer dia desses?? Sério msm vc parece ser tão legal,2019-12-28T00:51:14.000Z,2682908887
1210604503512342530,1210724800034832384,919238954934833153,0,0,0,0,"@LwithP @UFPR fala sobre sua faculdade pfvr (notas de corte, materias, oque faz etc)",2019-12-28T00:51:01.000Z,2682908887
1210604503512342530,1210724713015627779,4107026255,0,0,0,0,"@LwithP @UFPR @bea_ayres_ mano olha o último, parece vc fazendo dia a mais nos estágios",2019-12-28T00:50:40.000Z,2682908887
1210604503512342530,1210711037022031872,45047937,0,0,0,0,@LwithP @UFPR Parabéns porém apaga que tá me dando gatilho kk,2019-12-27T23:56:19.000Z,2682908887
1210604503512342530,1210705442961285120,803007337933967365,0,0,5,0,@UFPR @LwithP Só queria ter uma vaga na ufpr pra ela falar essas coisas bonitinhas pra mim tbm,2019-12-27T23:34:06.000Z,23978439
1210604503512342530,1210703806532587522,959919252709965824,0,0,0,0,"@LwithP @UFPR Ata, fala isso pra @NASA",2019-12-27T23:27:35.000Z,2682908887
1210703577330733062,1210703577330733062,926992292715679746,0,0,1,0,@UFPR que cor d calcinha tenho que usar no ano novo pra tu me aprovar,2019-12-27T23:26:41.000Z,23978439
1210700469670162432,1210700469670162432,2421849649,4,0,0,0,RT @PPGGI_UFPR: Fazendo planos para 2020? Que tal ingressar em uma pós-graduação interdisciplinar em uma das mais conceituadas universidade…,2019-12-27T23:14:20.000Z,
1210695408902692865,1210695408902692865,20073834,4,0,0,0,RT @PPGGI_UFPR: Fazendo planos para 2020? Que tal ingressar em uma pós-graduação interdisciplinar em uma das mais conceituadas universidade…,2019-12-27T22:54:13.000Z,
1210604503512342530,1210685818710450176,1007437063770267649,0,0,1,0,"@AdrianoColombo7 @LwithP @UFPR Caralho, tava muito",2019-12-27T22:16:07.000Z,967444367555297281
1210604503512342530,1210661462122909696,889578392265396224,0,0,0,0,@_laraeliza @LwithP @UFPR @mayrabtzz @marialuiza20135 Gosto de nem ver a minha,2019-12-27T20:39:20.000Z,734778800479801344
1210604503512342530,1210653970299072512,1181670554035785728,0,0,6,0,@LwithP @iamcampeller @UFPR Pra mim só falta entrar kkkkkcry,2019-12-27T20:09:34.000Z,2682908887
1210604503512342530,1210648564541599749,967444367555297281,0,1,0,0,@LwithP @UFPR @Laura_Mazonii. Vc imagina se tivesse isso onde a gente estuda? Eu tava mt ferrado,2019-12-27T19:48:05.000Z,2682908887
1210604503512342530,1210645960805748738,865615440,0,0,0,0,"@LwithP @UFPR ARRASOU, MÔ AAAAA SÓ VAI, O MUNDO É SEEEU",2019-12-27T19:37:44.000Z,2682908887
1210604503512342530,1210634295624249345,734778800479801344,0,1,1,0,@LwithP @UFPR @mayrabtzz @j4cy4nny @marialuiza20135  era assim que eu queria tá com minhas horas complementares,2019-12-27T18:51:23.000Z,2682908887
1210604503512342530,1210632979501989888,936730882622312448,0,0,0,0,"@LwithP @UFPR Meu sonho pra 2020 completar minhas horas complementares, que aliás nem comecei socorro",2019-12-27T18:46:09.000Z,2682908887
1210629422371528704,1210629422371528704,2682908887,1,0,0,0,"RT @UFPR: @LwithP Bem-vindo ao clube, bb 😎",2019-12-27T18:32:01.000Z,
1210604503512342530,1210624866631716867,3312411873,0,0,1,0,@LwithP @UFPR UHUUUUULLLLL,2019-12-27T18:13:55.000Z,2682908887
1210604503512342530,1210624123489148928,3403383369,0,0,1,0,@LwithP @UFPR parabéns =),2019-12-27T18:10:58.000Z,2682908887
1210604503512342530,1210618854902259712,66528010,0,0,1,0,@LwithP @UFPR Vai ser meu colega de profissão ❤️,2019-12-27T17:50:01.000Z,2682908887
1210604503512342530,1210611258938003457,4164736215,0,0,0,0,@LwithP @UFPR E desempregado,2019-12-27T17:19:50.000Z,2682908887
1210604503512342530,1210611030172340231,2688746562,0,0,1,0,"@LwithP @UFPR Meu sonho 😭😭 

Parabéns, cara.",2019-12-27T17:18:56.000Z,2682908887
1210604503512342530,1210610060533157888,88522401,0,0,1,0,@LwithP @UFPR Sonho da minha Vidaaaa,2019-12-27T17:15:05.000Z,2682908887
1210604503512342530,1210609860829745152,230843550,0,0,1,0,@LwithP @UFPR meu medo eh justamente n ter horas suficientes no final do curso... Deus eh pai,2019-12-27T17:14:17.000Z,2682908887
1210604503512342530,1210608884295098370,16943192,0,0,2,0,"@LwithP @UFPR Eu já completei todas as horas extras. Mas,em  compensação ano que vem tem estágio ( Poxa Ufpr, um ano de estágio obrigatório no último ano é sacanagem) TCC e  terei um baby pra criar.  Ou seja:Quero nem pensar.",2019-12-27T17:10:24.000Z,2682908887
1210604503512342530,1210607207089393664,1008784156782931969,0,0,1,0,@LwithP @UFPR Cravado kkkkk,2019-12-27T17:03:44.000Z,2682908887
1210604503512342530,1210606020743106560,2437485684,0,0,1,0,"@LwithP @UFPR Parabéns, e eu q só tenho umas 6 horas kkkk",2019-12-27T16:59:01.000Z,2682908887
1210604503512342530,1210605905399681028,2682908887,0,1,6,0,@iamcampeller @UFPR quando vc menos esperar ja acabou!!!,2019-12-27T16:58:34.000Z,1174559184064565248
1210604503512342530,1210605821064892417,2682908887,0,0,7,0,@rebecapereea @UFPR morto,2019-12-27T16:58:14.000Z,758787909373693952
1210604503512342530,1210605791775989760,2682908887,0,2,31,0,@UFPR vamo que vamo o céu é o limite!!!,2019-12-27T16:58:07.000Z,23978439
1210604503512342530,1210605289755594752,4705017139,0,0,1,0,@LwithP @UFPR parabéns 😍🤩,2019-12-27T16:56:07.000Z,2682908887
1210604503512342530,1210604924087734273,1014984532167192576,0,0,11,0,@LwithP @UFPR só de pensar nessas horas ai eu quero chora,2019-12-27T16:54:40.000Z,2682908887
1210604503512342530,1210604781322022912,943258374518566914,0,0,1,0,@LwithP @UFPR Só orgulho ❤️❤️❤️,2019-12-27T16:54:06.000Z,2682908887
1210604503512342530,1210604730810019840,219372597,0,0,1,0,@LwithP @UFPR parabéns 👏👏👏👏❤,2019-12-27T16:53:54.000Z,2682908887
1210604503512342530,1210604657254510593,1187493514671775744,0,0,1,0,@LwithP @UFPR parabéns meu amor,2019-12-27T16:53:36.000Z,2682908887
1210604503512342530,1210604626376101889,3301058769,0,0,1,0,@LwithP @UFPR tudoo,2019-12-27T16:53:29.000Z,2682908887
1210600868833312768,1210600868833312768,971921084718178306,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-27T16:38:33.000Z,
1210597095708778496,1210597095708778496,1426794320,4,1,8,0,"Fazendo planos para 2020? Que tal ingressar em uma pós-graduação interdisciplinar em uma das mais conceituadas universidades públicas do país? E, gratuito! https://t.co/oBc1Eby8Xk #ppggiufpr #gestaodainformacao #ufpr #mestrado #doutorado #posgraduacao #vagas https://t.co/7US8pPtpIx",2019-12-27T16:23:34.000Z,
1210589377694486534,1210589377694486534,31197706,0,0,0,0,The latest Pós-graduação em dia ! https://t.co/f9SGXvJNqO Thanks to @ifscitajai @UniversiaBrasil @UFPR #pós #enfermagem,2019-12-27T15:52:53.000Z,
1210579961083506688,1210579961083506688,37825304,2,0,0,0,RT @UFPR: Grupo Carl Sagan é bicampeão da Olimpíada Brasileira de Astronomia e Astronáutica; foguete atingiu 308 metros https://t.co/7rvu2E…,2019-12-27T15:15:28.000Z,
1210569618110255104,1210569618110255104,37825304,2,0,0,0,RT @UFPR: Hospital Veterinário de Curitiba terá atendimento restrito no recesso de fim de ano para manutenção de infraestrutura https://t.c…,2019-12-27T14:34:22.000Z,
1210520075884732417,1210520075884732417,1069554942103511040,6,0,0,0,RT @UFPR: @robertao08 Pra garantir https://t.co/1ls9vW80EK,2019-12-27T11:17:31.000Z,
1210394641314525187,1210394641314525187,3047596629,6,0,0,0,RT @UFPR: @robertao08 Pra garantir https://t.co/1ls9vW80EK,2019-12-27T02:59:05.000Z,
1209940510972010497,1210392816188309505,2729097231,0,0,1,0,@UFPR me da uma vaga de presente de ano novo🙏🏻🥺,2019-12-27T02:51:50.000Z,23978439
1210367390850138112,1210367390850138112,185986149,2,0,0,0,"RT @Unimagdalena: #UMEnElMundo | @Unimagdalena, a través de su Centro de Colecciones Biológicas #CBUMAG, fue una de las universidades organ…",2019-12-27T01:10:48.000Z,
1208090836350783488,1210244029243412481,1201915737155293184,0,0,1,0,@_Kieutika_ @Tigulima @UFPR Preto,2019-12-26T17:00:36.000Z,3424731339
1210211370878341122,1210211370878341122,4904961005,2,0,0,0,"RT @Unimagdalena: #UMEnElMundo | @Unimagdalena, a través de su Centro de Colecciones Biológicas #CBUMAG, fue una de las universidades organ…",2019-12-26T14:50:50.000Z,
1210209687943159810,1210209687943159810,61728053,2,1,3,0,"#UMEnElMundo | @Unimagdalena, a través de su Centro de Colecciones Biológicas #CBUMAG, fue una de las universidades organizadoras del Curso Internacional de Hormigas Neotropicales realizado en la ciudad de Popayán-Cauca, junto a @UnivalleCol, @ICETEX, @UNColombia y @UFPR (1/2) https://t.co/7akz81HgP9",2019-12-26T14:44:08.000Z,
1210191300718452737,1210191300718452737,19646043,0,0,0,0,UFPR realiza concurso para Professor Adjunto pelo edital 478/2019 -&gt; https://t.co/QHqzzCi3Jg #concursosparana #ufpr https://t.co/YsEhPe57fH,2019-12-26T13:31:05.000Z,
1210190563506638853,1210190563506638853,757396421398134784,0,0,0,0,@UFPR conta pra gente https://t.co/vpwghbpn2v,2019-12-26T13:28:09.000Z,23978439
1210066492160647168,1210066492160647168,961366366937931777,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-26T05:15:08.000Z,
1209984504967942144,1209989860439810048,3376382547,0,0,0,0,@Tamirisvalim @UFPR Tá chegando o dia kkkkkkkkk,2019-12-26T00:10:37.000Z,705358111905882112
1209984504967942144,1209984504967942144,3376382547,1,0,6,0,Que cor de calcinha eu uso no ano novo pra passar na @UFPR ?,2019-12-25T23:49:21.000Z,
1209982948738502656,1209982948738502656,737503027,0,0,1,0,"@UFPR Praça Santos Andrade, 50 - Centro, Curitiba https://t.co/jrK4EmIF60",2019-12-25T23:43:10.000Z,23978439
1209952767583891457,1209952767583891457,58538112,0,0,0,0,"Bolsonaro muda escolha de reitor e reduz autonomia das federais
#curitiba #ufpr #ufrj #universidadepublica #universidades #governobolsonaro #educaçãopública #desemprego #desempregados #criseeconomica #educação #retrocesso #politicabr #ministeriopublico 
 https://t.co/uYKRiItLWy",2019-12-25T21:43:14.000Z,
1209897405707169794,1209897405707169794,883079010762280960,0,0,0,0,"Nietzsche
#palotina  #palotinapr  #ufprpalotina  #ufpr  #palotino #capelinhaufpr #marketingdigital #instadogs #cachorrosfofos  #cachorros #bordercollie  #bluemerle #nietzsche #dogs ##curitiba #pr  #parana  #brazil… https://t.co/Z2qxvKh55f",2019-12-25T18:03:14.000Z,
1209829677264785408,1209829677264785408,922600182398713856,1,0,0,0,"RT @cecyfernandes: #CorrupcaoBolsonaro 
@mac_usp @idea_unicamp @usponline @UNIGRAN @ufg_oficial @usjtoficial @UCDBvirtual @ufgdoficial @uni…",2019-12-25T13:34:07.000Z,
1209822153606078466,1209822153606078466,14980096,1,0,1,0,"#CorrupcaoBolsonaro 
@mac_usp @idea_unicamp @usponline @UNIGRAN @ufg_oficial @usjtoficial @UCDBvirtual @ufgdoficial @universiBrasil @UFAM @ufvbr @UniversidadeUPF @acruzeirodosul @uff_br @UFPR @cienciausp @UfalOficial @hbrbrasil @Harvard @Yale @cambridgemarket https://t.co/dy348iaUsj",2019-12-25T13:04:13.000Z,
1208471581720231939,1209820189375844353,753778083845451776,0,0,0,0,@sbrc2020 @zonamorta @UFPR @sbrc2020 está dando tempo de terminar! :-),2019-12-25T12:56:25.000Z,1114134135906414593
1208471581720231939,1209509542012342274,22684306,0,0,0,0,"@sbrc2020 @ccsc_research @UFPR Registros realizados! Os novos prazos permitem realizar pequenos ajustes antes da submissão final, agradecemos muito. Torcendo para os colegas terem a chance de participar do evento. Apresentar nosso artigo no SBRC2019 foi uma experiência incrível. #SBRC2020 #NR2 #CCSC",2019-12-24T16:22:01.000Z,1114134135906414593
1208471581720231939,1209467181504909312,1114134135906414593,0,2,4,0,@zonamorta @ccsc_research @UFPR Deu tempo de terminar? :),2019-12-24T13:33:41.000Z,22684306
1209432313836244992,1209432313836244992,14980096,0,0,1,0,"O rabo de palha de Sérgio Moro em Maringá - O outro lado da notícia 

https://t.co/zRWtJk6Azd @acruzeirodosul @uff_br @UFPR @cienciausp @UfalOficial @hbrbrasil @Harvard @Yale @cambridgemarket",2019-12-24T11:15:08.000Z,
1209338692290170881,1209342269880487938,3704650816,0,0,2,0,QQ CUSTA @UFPR,2019-12-24T05:17:20.000Z,3704650816
1209197192675766272,1209305882565267456,2173412655,0,0,0,0,@Bruna_646 @UFPR lindíssima msm af,2019-12-24T02:52:44.000Z,1108842856586842128
1209200251527204864,1209304769300447232,1108842856586842128,0,0,1,0,@UFPR @therafaelfiles tô te marcando nisso tbm pra vc já ir pegando carinho pela UFPR kkkkkkk,2019-12-24T02:48:19.000Z,23978439
1209197192675766272,1209304492493201408,1108842856586842128,0,1,1,0,"@UFPR @therafaelfiles :3
Minha linda tá preparada pra te receber no futuro ❤️",2019-12-24T02:47:13.000Z,23978439
1209255075551621120,1209255075551621120,1179493268087824386,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-23T23:30:51.000Z,
1209253997422489600,1209253997422489600,511439687,2,0,0,0,RT @UFPR: UFPR terá Doutorado em Botânica em 2020 https://t.co/7xm0eXaEo6,2019-12-23T23:26:34.000Z,
1209253982356541441,1209253982356541441,511439687,2,0,0,0,RT @UFPR: Politécnico recebe plantio de 200 árvores em área que sofria com águas da chuva https://t.co/Um2OnHpMQH,2019-12-23T23:26:30.000Z,
1209235089835667458,1209235089835667458,1141053551386476544,2,0,0,0,"RT @andrebmariano: Confira a entrevista concedida à @radiogeekbr Falamos de Ensino, Pesquisa, Extensão e Inovação na @UFPR  https://t.co/wI…",2019-12-23T22:11:26.000Z,
1209235054725087233,1209235054725087233,1141053551386476544,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-23T22:11:18.000Z,
1209211329057349632,1209211329057349632,799761662496608256,2,0,0,0,RT @UFPR: Politécnico recebe plantio de 200 árvores em área que sofria com águas da chuva https://t.co/Um2OnHpMQH,2019-12-23T20:37:01.000Z,
1209200251527204864,1209204799620730884,42334629,0,0,0,0,"@mesoanderson @UFPR Sim, mas seria legal ver algumas mudas de pau-Brasil pela cidade, afinal foi a espécie que deu nome ao país e hoje está quase extinta.",2019-12-23T20:11:04.000Z,3135288427
1209200251527204864,1209202227048517633,42334629,0,0,0,0,@UFPR Sabe o que seria legal? Plantar mudas de pau-Brasil nos campi da UFPR. Acho um absurdo só ter visto 1 árvore de pau-brasil até hoje.,2019-12-23T20:00:51.000Z,23978439
1209200905821859841,1209200905821859841,224382841,0,2,10,0,Caneca mais charmosa dessa UFPR todinha ❤️. #ufpr #agronomia #aica https://t.co/qAeg8R7S3x,2019-12-23T19:55:36.000Z,
1209197192675766272,1209197886111653899,1562766162,0,0,1,0,@UFPR Boa tarde. Poderiam retornar na DM?,2019-12-23T19:43:36.000Z,23978439
1209159261634347008,1209159261634347008,761508178861420544,2,0,0,0,"RT @andrebmariano: Confira a entrevista concedida à @radiogeekbr Falamos de Ensino, Pesquisa, Extensão e Inovação na @UFPR  https://t.co/wI…",2019-12-23T17:10:07.000Z,
1209158150487773185,1209158150487773185,17897953,2,0,6,0,"Confira a entrevista concedida à @radiogeekbr Falamos de Ensino, Pesquisa, Extensão e Inovação na @UFPR  https://t.co/wIrzFaYjCC",2019-12-23T17:05:42.000Z,
1209132714449879040,1209138351732920322,1060855819825283072,0,0,1,0,@peretiatko_sah @UFPR Chorar juntas bebendo,2019-12-23T15:47:02.000Z,795404449980223488
1209125475739668480,1209125475739668480,120428886,1,0,0,0,"RT @pluraleemsite: #artigo - ""Que país queremos ver? Uma retrospectiva ambiental do Brasil de 2019"" -Por Marcia Marques, professora titular…",2019-12-23T14:55:52.000Z,
1209124765044264960,1209124765044264960,35201891,1,0,2,0,"#artigo - ""Que país queremos ver? Uma retrospectiva ambiental do Brasil de 2019"" -Por Marcia Marques, professora titular de Ecologia e Conservação da @UFPR e integrante da Rede de Especialistas em Conservação da Natureza.
https://t.co/6iOzO87uw9 / @fund_boticario @andreferretti",2019-12-23T14:53:03.000Z,
1209109103827705861,1209109103827705861,814135590258180097,0,0,1,0,"gente muita crueldade a @UFPR liberar o resultado só dia 15 né, tô aqui todo dia ansioso pra caramba só alimentando a esperança de que passei mas se n passei daí tomei no cu",2019-12-23T13:50:49.000Z,
1208819083677814787,1208819083677814787,1001615032696815617,7,0,0,0,RT @ihs_official: @JCephalalgia selected paper! interesting data from @UFPR researchers on neuronal site for sex dimorphism of #Migraine #a…,2019-12-22T18:38:22.000Z,
1208789207969411074,1208789207969411074,785486750353416192,52,0,0,0,RT @TatyanaFriedric: Orgulho de ser Ufpr!! Orgulho desses dois caras fenomenais!! Orgulho de ser coordenadora do curso de direito e entrega…,2019-12-22T16:39:40.000Z,
1208775017007394816,1208775017007394816,928702080239448064,7,0,0,0,RT @ihs_official: @JCephalalgia selected paper! interesting data from @UFPR researchers on neuronal site for sex dimorphism of #Migraine #a…,2019-12-22T15:43:16.000Z,
1208767518963355648,1208767518963355648,1127578927,7,0,0,0,RT @ihs_official: @JCephalalgia selected paper! interesting data from @UFPR researchers on neuronal site for sex dimorphism of #Migraine #a…,2019-12-22T15:13:28.000Z,
1208759141499580422,1208759141499580422,1177753027832360960,1,0,0,0,RT @UFPR: Curso de doutorado em Psicologia é aprovado pela Capes https://t.co/tR5iC5mbYr,2019-12-22T14:40:11.000Z,
1208758505093697536,1208758505093697536,1177753027832360960,52,0,0,0,RT @TatyanaFriedric: Orgulho de ser Ufpr!! Orgulho desses dois caras fenomenais!! Orgulho de ser coordenadora do curso de direito e entrega…,2019-12-22T14:37:39.000Z,
1208755965186568192,1208755965186568192,1051243539684909056,1,0,0,0,"Parabéns @UFPR, de presente pode seu eu ano que vem em, pensa bem amada",2019-12-22T14:27:34.000Z,
1208753803526393856,1208753803526393856,992612557449056258,7,0,0,0,RT @ihs_official: @JCephalalgia selected paper! interesting data from @UFPR researchers on neuronal site for sex dimorphism of #Migraine #a…,2019-12-22T14:18:58.000Z,
1208753582369071104,1208753582369071104,2891489547,7,0,0,0,RT @ihs_official: @JCephalalgia selected paper! interesting data from @UFPR researchers on neuronal site for sex dimorphism of #Migraine #a…,2019-12-22T14:18:06.000Z,
1208753276658868224,1208753276658868224,178363890,7,0,0,0,RT @ihs_official: @JCephalalgia selected paper! interesting data from @UFPR researchers on neuronal site for sex dimorphism of #Migraine #a…,2019-12-22T14:16:53.000Z,
1208751821315084288,1208751821315084288,2891489547,7,0,11,0,"@JCephalalgia selected paper! interesting data from @UFPR researchers on neuronal site for sex dimorphism of #Migraine #allodynia #photophobia #anxiety #Headache #Neurology #Neuroscience #CGRP
https://t.co/qn456rW1tN https://t.co/lJmBWGCwZm",2019-12-22T14:11:06.000Z,2348818939
1208582160417984512,1208582160417984512,816097004967329792,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-22T02:56:56.000Z,
